epoch;lr;iou;obj;cls;total;map05;person_ap05;bicycle_ap05;car_ap05;motorcycle_ap05;airplane_ap05;bus_ap05;train_ap05;truck_ap05;boat_ap05;traffic light_ap05;fire hydrant_ap05;stop sign_ap05;parking meter_ap05;bench_ap05;bird_ap05;cat_ap05;dog_ap05;horse_ap05;sheep_ap05;cow_ap05;elephant_ap05;bear_ap05;zebra_ap05;giraffe_ap05;backpack_ap05;umbrella_ap05;handbag_ap05;tie_ap05;suitcase_ap05;frisbee_ap05;skis_ap05;snowboard_ap05;sports ball_ap05;kite_ap05;baseball bat_ap05;baseball glove_ap05;skateboard_ap05;surfboard_ap05;tennis racket_ap05;bottle_ap05;wine glass_ap05;cup_ap05;fork_ap05;knife_ap05;spoon_ap05;bowl_ap05;banana_ap05;apple_ap05;sandwich_ap05;orange_ap05;broccoli_ap05;carrot_ap05;hot dog_ap05;pizza_ap05;donut_ap05;cake_ap05;chair_ap05;couch_ap05;potted plant_ap05;bed_ap05;dining table_ap05;toilet_ap05;tv_ap05;laptop_ap05;mouse_ap05;remote_ap05;keyboard_ap05;cell phone_ap05;microwave_ap05;oven_ap05;toaster_ap05;sink_ap05;refrigerator_ap05;book_ap05;clock_ap05;vase_ap05;scissors_ap05;teddy bear_ap05;hair drier_ap05;toothbrush_ap05;robot_ap05;turret_ap05;obstacle_ap05
60;1e-05;0.27637526392936707;0.007969205267727375;0.8581622838973999;3.196671485900879;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
61;1e-05;0.3134818375110626;0.0072050923481583595;1.0664646625518799;3.689600944519043;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
62;1e-05;0.3134475350379944;0.007019521668553352;1.3747352361679077;3.9946279525756836;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
63;1e-05;0.2508915066719055;0.007270091213285923;0.7568858861923218;2.8803396224975586;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
64;1e-05;0.24130062758922577;0.004783578682690859;0.691469669342041;2.6984119415283203;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
65;1e-05;0.24003000557422638;0.007424729410558939;0.4680524468421936;2.5070881843566895;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
66;1e-05;0.2316044420003891;0.005929348524659872;0.8165791630744934;2.764284372329712;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
67;1e-05;0.31903761625289917;0.007873071357607841;0.9834234118461609;3.661693572998047;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
68;1e-05;0.2439926713705063;0.006409470923244953;0.7116780877113342;2.7661709785461426;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
69;1e-05;0.2557373642921448;0.006234137341380119;1.0004431009292603;3.146088123321533;0.23279929544880534;0.4226148100919483;0.20191308377152428;0.18269814700913983;0.3096152945329919;0.5810305033147775;0.5194324426186793;0.5071191631707606;0.11814719745179512;0.11692444276928868;0.10052744725404933;0.49622663594934213;0.3800640070771761;0.3702594435267703;0.13906879164280747;0.1359011592997516;0.4923964573573548;0.27999160708975857;0.33392323382499234;0.2836443095213866;0.3358388837963872;0.4995375059607849;0.4434032688983185;0.622025503915399;0.5653511021455785;0.026829376562863726;0.2314354294976584;0.0005769274868879145;0.07103969596411239;0.06970251279314596;0.17882439136770817;0.10905618173892706;0.09830268741159828;0.14618465395906227;0.25111645184667564;0.06734187324300417;0.0927998077830389;0.20176706134464562;0.12439477169862383;0.20044847565792842;0.043983513241188266;0.035735852997064416;0.08881768427801569;0.01846068748813958;0.015058711510655898;0.004376001802514882;0.12850771682285844;0.13976960872804448;0.026768897742064007;0.16360121140506587;0.09637819700370093;0.10381701021611495;0.13475169005310636;0.09676313785224676;0.34629989489242197;0.1856761961018151;0.09749311521204537;0.06526698236224901;0.3489215402097336;0.07679147808337589;0.2833349754439116;0.16064119234081395;0.33191172609080755;0.2680245182468778;0.3560933857403262;0.23787210110414633;0.005491066348014112;0.3568179827910062;0.13978404395695165;0.20142539829281436;0.3145418807982006;0.0;0.12949831742698634;0.18079931006272046;0.013980567570467091;0.39535750047317075;0.0769647706359471;0.007239433620781433;0.29388789948660116;0.0;0.0891089108910891;0.978758527710394;0.9891652511251157;0.986928893744638
70;1e-05;0.3236716389656067;0.00686085456982255;1.1535837650299072;3.8527305126190186;0.23469932035527066;0.4221998778221595;0.19045611579576882;0.18087468302731488;0.29700885867956495;0.5528018777481282;0.5401624354352533;0.5091076073256391;0.12235833059376951;0.11200481284692201;0.10864370547791366;0.522355641998592;0.34819300702860495;0.3616448752889227;0.11669106598697924;0.14230392725391178;0.5053373215796981;0.33817759644908535;0.3327568821032303;0.2991198109362904;0.3613322812395355;0.5156632524220582;0.4488922576468173;0.6219898881843889;0.5467257679956368;0.021931760850831483;0.2299817085725351;0.0012636755951809476;0.06262568188764069;0.07083943992689173;0.19415590815707295;0.08820676985214966;0.08606245239908605;0.1484563834757728;0.2638940347149061;0.06779787783457994;0.08747896119783413;0.2018992652257418;0.10965527166877853;0.2350440936005918;0.04659846132128225;0.03396915313989222;0.09596408287640829;0.024427944627007862;0.01623281560569049;0.004722010662604722;0.12891016632660607;0.15019223946592755;0.028899667073132757;0.17157755579484174;0.08792246365780192;0.09384155172871851;0.13953023552285213;0.09138994762009894;0.36311114647255516;0.17978212804252947;0.11124504418765514;0.06962474132947599;0.347203456581839;0.07805592829235071;0.34063435400250347;0.1614850279719941;0.3332960528010764;0.27932686917077615;0.3390813709605957;0.24661769102358835;0.003957179732478044;0.3626466896376622;0.13713287919888437;0.21326766467796232;0.3296209974701459;0.0;0.13291505957604555;0.15667964954215935;0.01328195978523639;0.3889820980126146;0.07130444226985268;0.0049504950495049506;0.29669209678975544;0.0;0.0891089108910891;0.977247913680632;0.9894686782610163;0.9830496028268392
71;1e-05;0.28281015157699585;0.00485985679551959;0.510048508644104;2.850287437438965;0.23469932035527066;0.4221998778221595;0.19045611579576882;0.18087468302731488;0.29700885867956495;0.5528018777481282;0.5401624354352533;0.5091076073256391;0.12235833059376951;0.11200481284692201;0.10864370547791366;0.522355641998592;0.34819300702860495;0.3616448752889227;0.11669106598697924;0.14230392725391178;0.5053373215796981;0.33817759644908535;0.3327568821032303;0.2991198109362904;0.3613322812395355;0.5156632524220582;0.4488922576468173;0.6219898881843889;0.5467257679956368;0.021931760850831483;0.2299817085725351;0.0012636755951809476;0.06262568188764069;0.07083943992689173;0.19415590815707295;0.08820676985214966;0.08606245239908605;0.1484563834757728;0.2638940347149061;0.06779787783457994;0.08747896119783413;0.2018992652257418;0.10965527166877853;0.2350440936005918;0.04659846132128225;0.03396915313989222;0.09596408287640829;0.024427944627007862;0.01623281560569049;0.004722010662604722;0.12891016632660607;0.15019223946592755;0.028899667073132757;0.17157755579484174;0.08792246365780192;0.09384155172871851;0.13953023552285213;0.09138994762009894;0.36311114647255516;0.17978212804252947;0.11124504418765514;0.06962474132947599;0.347203456581839;0.07805592829235071;0.34063435400250347;0.1614850279719941;0.3332960528010764;0.27932686917077615;0.3390813709605957;0.24661769102358835;0.003957179732478044;0.3626466896376622;0.13713287919888437;0.21326766467796232;0.3296209974701459;0.0;0.13291505957604555;0.15667964954215935;0.01328195978523639;0.3889820980126146;0.07130444226985268;0.0049504950495049506;0.29669209678975544;0.0;0.0891089108910891;0.977247913680632;0.9894686782610163;0.9830496028268392
72;1e-05;0.3039368987083435;0.007304738275706768;1.1952565908432007;3.7436275482177734;0.23469932035527066;0.4221998778221595;0.19045611579576882;0.18087468302731488;0.29700885867956495;0.5528018777481282;0.5401624354352533;0.5091076073256391;0.12235833059376951;0.11200481284692201;0.10864370547791366;0.522355641998592;0.34819300702860495;0.3616448752889227;0.11669106598697924;0.14230392725391178;0.5053373215796981;0.33817759644908535;0.3327568821032303;0.2991198109362904;0.3613322812395355;0.5156632524220582;0.4488922576468173;0.6219898881843889;0.5467257679956368;0.021931760850831483;0.2299817085725351;0.0012636755951809476;0.06262568188764069;0.07083943992689173;0.19415590815707295;0.08820676985214966;0.08606245239908605;0.1484563834757728;0.2638940347149061;0.06779787783457994;0.08747896119783413;0.2018992652257418;0.10965527166877853;0.2350440936005918;0.04659846132128225;0.03396915313989222;0.09596408287640829;0.024427944627007862;0.01623281560569049;0.004722010662604722;0.12891016632660607;0.15019223946592755;0.028899667073132757;0.17157755579484174;0.08792246365780192;0.09384155172871851;0.13953023552285213;0.09138994762009894;0.36311114647255516;0.17978212804252947;0.11124504418765514;0.06962474132947599;0.347203456581839;0.07805592829235071;0.34063435400250347;0.1614850279719941;0.3332960528010764;0.27932686917077615;0.3390813709605957;0.24661769102358835;0.003957179732478044;0.3626466896376622;0.13713287919888437;0.21326766467796232;0.3296209974701459;0.0;0.13291505957604555;0.15667964954215935;0.01328195978523639;0.3889820980126146;0.07130444226985268;0.0049504950495049506;0.29669209678975544;0.0;0.0891089108910891;0.977247913680632;0.9894686782610163;0.9830496028268392
73;1e-05;0.3326089680194855;0.0072472114115953445;1.0407955646514893;3.817622661590576;0.23469932035527066;0.4221998778221595;0.19045611579576882;0.18087468302731488;0.29700885867956495;0.5528018777481282;0.5401624354352533;0.5091076073256391;0.12235833059376951;0.11200481284692201;0.10864370547791366;0.522355641998592;0.34819300702860495;0.3616448752889227;0.11669106598697924;0.14230392725391178;0.5053373215796981;0.33817759644908535;0.3327568821032303;0.2991198109362904;0.3613322812395355;0.5156632524220582;0.4488922576468173;0.6219898881843889;0.5467257679956368;0.021931760850831483;0.2299817085725351;0.0012636755951809476;0.06262568188764069;0.07083943992689173;0.19415590815707295;0.08820676985214966;0.08606245239908605;0.1484563834757728;0.2638940347149061;0.06779787783457994;0.08747896119783413;0.2018992652257418;0.10965527166877853;0.2350440936005918;0.04659846132128225;0.03396915313989222;0.09596408287640829;0.024427944627007862;0.01623281560569049;0.004722010662604722;0.12891016632660607;0.15019223946592755;0.028899667073132757;0.17157755579484174;0.08792246365780192;0.09384155172871851;0.13953023552285213;0.09138994762009894;0.36311114647255516;0.17978212804252947;0.11124504418765514;0.06962474132947599;0.347203456581839;0.07805592829235071;0.34063435400250347;0.1614850279719941;0.3332960528010764;0.27932686917077615;0.3390813709605957;0.24661769102358835;0.003957179732478044;0.3626466896376622;0.13713287919888437;0.21326766467796232;0.3296209974701459;0.0;0.13291505957604555;0.15667964954215935;0.01328195978523639;0.3889820980126146;0.07130444226985268;0.0049504950495049506;0.29669209678975544;0.0;0.0891089108910891;0.977247913680632;0.9894686782610163;0.9830496028268392
74;1e-05;0.24190518260002136;0.004487792495638132;0.5914847254753113;2.5985310077667236;0.23469932035527066;0.4221998778221595;0.19045611579576882;0.18087468302731488;0.29700885867956495;0.5528018777481282;0.5401624354352533;0.5091076073256391;0.12235833059376951;0.11200481284692201;0.10864370547791366;0.522355641998592;0.34819300702860495;0.3616448752889227;0.11669106598697924;0.14230392725391178;0.5053373215796981;0.33817759644908535;0.3327568821032303;0.2991198109362904;0.3613322812395355;0.5156632524220582;0.4488922576468173;0.6219898881843889;0.5467257679956368;0.021931760850831483;0.2299817085725351;0.0012636755951809476;0.06262568188764069;0.07083943992689173;0.19415590815707295;0.08820676985214966;0.08606245239908605;0.1484563834757728;0.2638940347149061;0.06779787783457994;0.08747896119783413;0.2018992652257418;0.10965527166877853;0.2350440936005918;0.04659846132128225;0.03396915313989222;0.09596408287640829;0.024427944627007862;0.01623281560569049;0.004722010662604722;0.12891016632660607;0.15019223946592755;0.028899667073132757;0.17157755579484174;0.08792246365780192;0.09384155172871851;0.13953023552285213;0.09138994762009894;0.36311114647255516;0.17978212804252947;0.11124504418765514;0.06962474132947599;0.347203456581839;0.07805592829235071;0.34063435400250347;0.1614850279719941;0.3332960528010764;0.27932686917077615;0.3390813709605957;0.24661769102358835;0.003957179732478044;0.3626466896376622;0.13713287919888437;0.21326766467796232;0.3296209974701459;0.0;0.13291505957604555;0.15667964954215935;0.01328195978523639;0.3889820980126146;0.07130444226985268;0.0049504950495049506;0.29669209678975544;0.0;0.0891089108910891;0.977247913680632;0.9894686782610163;0.9830496028268392
75;1e-05;0.3288324475288391;0.006582116708159447;1.2482632398605347;3.984236717224121;0.23469932035527066;0.4221998778221595;0.19045611579576882;0.18087468302731488;0.29700885867956495;0.5528018777481282;0.5401624354352533;0.5091076073256391;0.12235833059376951;0.11200481284692201;0.10864370547791366;0.522355641998592;0.34819300702860495;0.3616448752889227;0.11669106598697924;0.14230392725391178;0.5053373215796981;0.33817759644908535;0.3327568821032303;0.2991198109362904;0.3613322812395355;0.5156632524220582;0.4488922576468173;0.6219898881843889;0.5467257679956368;0.021931760850831483;0.2299817085725351;0.0012636755951809476;0.06262568188764069;0.07083943992689173;0.19415590815707295;0.08820676985214966;0.08606245239908605;0.1484563834757728;0.2638940347149061;0.06779787783457994;0.08747896119783413;0.2018992652257418;0.10965527166877853;0.2350440936005918;0.04659846132128225;0.03396915313989222;0.09596408287640829;0.024427944627007862;0.01623281560569049;0.004722010662604722;0.12891016632660607;0.15019223946592755;0.028899667073132757;0.17157755579484174;0.08792246365780192;0.09384155172871851;0.13953023552285213;0.09138994762009894;0.36311114647255516;0.17978212804252947;0.11124504418765514;0.06962474132947599;0.347203456581839;0.07805592829235071;0.34063435400250347;0.1614850279719941;0.3332960528010764;0.27932686917077615;0.3390813709605957;0.24661769102358835;0.003957179732478044;0.3626466896376622;0.13713287919888437;0.21326766467796232;0.3296209974701459;0.0;0.13291505957604555;0.15667964954215935;0.01328195978523639;0.3889820980126146;0.07130444226985268;0.0049504950495049506;0.29669209678975544;0.0;0.0891089108910891;0.977247913680632;0.9894686782610163;0.9830496028268392
