epoch;lr;iou;obj;cls;total;map05;person_ap05;bicycle_ap05;car_ap05;motorcycle_ap05;airplane_ap05;bus_ap05;train_ap05;truck_ap05;boat_ap05;traffic light_ap05;fire hydrant_ap05;stop sign_ap05;parking meter_ap05;bench_ap05;bird_ap05;cat_ap05;dog_ap05;horse_ap05;sheep_ap05;cow_ap05;elephant_ap05;bear_ap05;zebra_ap05;giraffe_ap05;backpack_ap05;umbrella_ap05;handbag_ap05;tie_ap05;suitcase_ap05;frisbee_ap05;skis_ap05;snowboard_ap05;sports ball_ap05;kite_ap05;baseball bat_ap05;baseball glove_ap05;skateboard_ap05;surfboard_ap05;tennis racket_ap05;bottle_ap05;wine glass_ap05;cup_ap05;fork_ap05;knife_ap05;spoon_ap05;bowl_ap05;banana_ap05;apple_ap05;sandwich_ap05;orange_ap05;broccoli_ap05;carrot_ap05;hot dog_ap05;pizza_ap05;donut_ap05;cake_ap05;chair_ap05;couch_ap05;potted plant_ap05;bed_ap05;dining table_ap05;toilet_ap05;tv_ap05;laptop_ap05;mouse_ap05;remote_ap05;keyboard_ap05;cell phone_ap05;microwave_ap05;oven_ap05;toaster_ap05;sink_ap05;refrigerator_ap05;book_ap05;clock_ap05;vase_ap05;scissors_ap05;teddy bear_ap05;hair drier_ap05;toothbrush_ap05;robot_ap05;turret_ap05;obstacle_ap05
113;1.2951942177907224e-07;0.37509724497795105;0.012500538490712643;1.2485466003417969;4.449333190917969;0.25175180496419514;0.4361308344112931;0.18808430810670626;0.18732893630598202;0.33786289013073345;0.5806192581554469;0.4674005448050288;0.5614736532417395;0.12405693404021154;0.11927160787715745;0.08867633222401027;0.44052748623184834;0.4803737190881623;0.22637626074758613;0.10221695031334825;0.16676221769302157;0.48115879892315805;0.31800484149744496;0.37241376392836895;0.2827023613266074;0.298296391379139;0.5413369680579548;0.45364731779630635;0.6561711194160937;0.6316943862800593;0.01205541341469938;0.18457563785948825;0.010876008528292336;0.12364425256018477;0.1089496606676613;0.24691389656947654;0.10610157404272959;0.08207184005613331;0.16462932453887982;0.2823852258129192;0.09596546426196279;0.11486430409730454;0.1700640770555398;0.1488690487637673;0.2737443355501923;0.07561773189783316;0.06181613188933992;0.1361771646407915;0.03449615738999267;0.011206572956796322;0.010783960403745758;0.18784570224583783;0.1180348735225796;0.05457064051130492;0.28119865820680234;0.19006149650466198;0.16806351799657995;0.09630223016153867;0.11852265011315008;0.4076946813846325;0.22300286266003683;0.15400606937037287;0.08720302081283697;0.28808117344739437;0.10267558603720273;0.34771572237712517;0.18910070772061147;0.4479830203777124;0.3843806260080113;0.3752031905697376;0.2927707841750609;0.014038365069626052;0.3987226946486701;0.13614037497451462;0.3112493769426874;0.21458751093949388;0.0;0.21150907895128812;0.24403382548297234;0.023206372737316003;0.3841814312322038;0.10975519238785375;0.03854861622189697;0.3031764974415888;0.0;0.050648310430153026;0.9653528067442037;0.9898913696585143;0.9875451090268825
114;4.0940898863629765e-07;0.2829607427120209;0.01038297452032566;0.8828346729278564;3.312648296356201;0.25175180496419514;0.4361308344112931;0.18808430810670626;0.18732893630598202;0.33786289013073345;0.5806192581554469;0.4674005448050288;0.5614736532417395;0.12405693404021154;0.11927160787715745;0.08867633222401027;0.44052748623184834;0.4803737190881623;0.22637626074758613;0.10221695031334825;0.16676221769302157;0.48115879892315805;0.31800484149744496;0.37241376392836895;0.2827023613266074;0.298296391379139;0.5413369680579548;0.45364731779630635;0.6561711194160937;0.6316943862800593;0.01205541341469938;0.18457563785948825;0.010876008528292336;0.12364425256018477;0.1089496606676613;0.24691389656947654;0.10610157404272959;0.08207184005613331;0.16462932453887982;0.2823852258129192;0.09596546426196279;0.11486430409730454;0.1700640770555398;0.1488690487637673;0.2737443355501923;0.07561773189783316;0.06181613188933992;0.1361771646407915;0.03449615738999267;0.011206572956796322;0.010783960403745758;0.18784570224583783;0.1180348735225796;0.05457064051130492;0.28119865820680234;0.19006149650466198;0.16806351799657995;0.09630223016153867;0.11852265011315008;0.4076946813846325;0.22300286266003683;0.15400606937037287;0.08720302081283697;0.28808117344739437;0.10267558603720273;0.34771572237712517;0.18910070772061147;0.4479830203777124;0.3843806260080113;0.3752031905697376;0.2927707841750609;0.014038365069626052;0.3987226946486701;0.13614037497451462;0.3112493769426874;0.21458751093949388;0.0;0.21150907895128812;0.24403382548297234;0.023206372737316003;0.3841814312322038;0.10975519238785375;0.03854861622189697;0.3031764974415888;0.0;0.050648310430153026;0.9653528067442037;0.9898913696585143;0.9875451090268825
115;9.996269178793551e-07;0.3462108075618744;0.010306433774530888;1.323417067527771;4.258006572723389;0.25175180496419514;0.4361308344112931;0.18808430810670626;0.18732893630598202;0.33786289013073345;0.5806192581554469;0.4674005448050288;0.5614736532417395;0.12405693404021154;0.11927160787715745;0.08867633222401027;0.44052748623184834;0.4803737190881623;0.22637626074758613;0.10221695031334825;0.16676221769302157;0.48115879892315805;0.31800484149744496;0.37241376392836895;0.2827023613266074;0.298296391379139;0.5413369680579548;0.45364731779630635;0.6561711194160937;0.6316943862800593;0.01205541341469938;0.18457563785948825;0.010876008528292336;0.12364425256018477;0.1089496606676613;0.24691389656947654;0.10610157404272959;0.08207184005613331;0.16462932453887982;0.2823852258129192;0.09596546426196279;0.11486430409730454;0.1700640770555398;0.1488690487637673;0.2737443355501923;0.07561773189783316;0.06181613188933992;0.1361771646407915;0.03449615738999267;0.011206572956796322;0.010783960403745758;0.18784570224583783;0.1180348735225796;0.05457064051130492;0.28119865820680234;0.19006149650466198;0.16806351799657995;0.09630223016153867;0.11852265011315008;0.4076946813846325;0.22300286266003683;0.15400606937037287;0.08720302081283697;0.28808117344739437;0.10267558603720273;0.34771572237712517;0.18910070772061147;0.4479830203777124;0.3843806260080113;0.3752031905697376;0.2927707841750609;0.014038365069626052;0.3987226946486701;0.13614037497451462;0.3112493769426874;0.21458751093949388;0.0;0.21150907895128812;0.24403382548297234;0.023206372737316003;0.3841814312322038;0.10975519238785375;0.03854861622189697;0.3031764974415888;0.0;0.050648310430153026;0.9653528067442037;0.9898913696585143;0.9875451090268825
116;1.0000000000000002e-06;0.3141825795173645;0.014124681241810322;0.8612822890281677;3.6007378101348877;0.25175180496419514;0.4361308344112931;0.18808430810670626;0.18732893630598202;0.33786289013073345;0.5806192581554469;0.4674005448050288;0.5614736532417395;0.12405693404021154;0.11927160787715745;0.08867633222401027;0.44052748623184834;0.4803737190881623;0.22637626074758613;0.10221695031334825;0.16676221769302157;0.48115879892315805;0.31800484149744496;0.37241376392836895;0.2827023613266074;0.298296391379139;0.5413369680579548;0.45364731779630635;0.6561711194160937;0.6316943862800593;0.01205541341469938;0.18457563785948825;0.010876008528292336;0.12364425256018477;0.1089496606676613;0.24691389656947654;0.10610157404272959;0.08207184005613331;0.16462932453887982;0.2823852258129192;0.09596546426196279;0.11486430409730454;0.1700640770555398;0.1488690487637673;0.2737443355501923;0.07561773189783316;0.06181613188933992;0.1361771646407915;0.03449615738999267;0.011206572956796322;0.010783960403745758;0.18784570224583783;0.1180348735225796;0.05457064051130492;0.28119865820680234;0.19006149650466198;0.16806351799657995;0.09630223016153867;0.11852265011315008;0.4076946813846325;0.22300286266003683;0.15400606937037287;0.08720302081283697;0.28808117344739437;0.10267558603720273;0.34771572237712517;0.18910070772061147;0.4479830203777124;0.3843806260080113;0.3752031905697376;0.2927707841750609;0.014038365069626052;0.3987226946486701;0.13614037497451462;0.3112493769426874;0.21458751093949388;0.0;0.21150907895128812;0.24403382548297234;0.023206372737316003;0.3841814312322038;0.10975519238785375;0.03854861622189697;0.3031764974415888;0.0;0.050648310430153026;0.9653528067442037;0.9898913696585143;0.9875451090268825
117;1.0000000000000002e-06;0.26700183749198914;0.012804560363292694;0.8744580149650574;3.215345621109009;0.25175180496419514;0.4361308344112931;0.18808430810670626;0.18732893630598202;0.33786289013073345;0.5806192581554469;0.4674005448050288;0.5614736532417395;0.12405693404021154;0.11927160787715745;0.08867633222401027;0.44052748623184834;0.4803737190881623;0.22637626074758613;0.10221695031334825;0.16676221769302157;0.48115879892315805;0.31800484149744496;0.37241376392836895;0.2827023613266074;0.298296391379139;0.5413369680579548;0.45364731779630635;0.6561711194160937;0.6316943862800593;0.01205541341469938;0.18457563785948825;0.010876008528292336;0.12364425256018477;0.1089496606676613;0.24691389656947654;0.10610157404272959;0.08207184005613331;0.16462932453887982;0.2823852258129192;0.09596546426196279;0.11486430409730454;0.1700640770555398;0.1488690487637673;0.2737443355501923;0.07561773189783316;0.06181613188933992;0.1361771646407915;0.03449615738999267;0.011206572956796322;0.010783960403745758;0.18784570224583783;0.1180348735225796;0.05457064051130492;0.28119865820680234;0.19006149650466198;0.16806351799657995;0.09630223016153867;0.11852265011315008;0.4076946813846325;0.22300286266003683;0.15400606937037287;0.08720302081283697;0.28808117344739437;0.10267558603720273;0.34771572237712517;0.18910070772061147;0.4479830203777124;0.3843806260080113;0.3752031905697376;0.2927707841750609;0.014038365069626052;0.3987226946486701;0.13614037497451462;0.3112493769426874;0.21458751093949388;0.0;0.21150907895128812;0.24403382548297234;0.023206372737316003;0.3841814312322038;0.10975519238785375;0.03854861622189697;0.3031764974415888;0.0;0.050648310430153026;0.9653528067442037;0.9898913696585143;0.9875451090268825
118;1.0000000000000002e-06;0.24719171226024628;0.010791249573230743;0.887229859828949;3.037423610687256;0.25175180496419514;0.4361308344112931;0.18808430810670626;0.18732893630598202;0.33786289013073345;0.5806192581554469;0.4674005448050288;0.5614736532417395;0.12405693404021154;0.11927160787715745;0.08867633222401027;0.44052748623184834;0.4803737190881623;0.22637626074758613;0.10221695031334825;0.16676221769302157;0.48115879892315805;0.31800484149744496;0.37241376392836895;0.2827023613266074;0.298296391379139;0.5413369680579548;0.45364731779630635;0.6561711194160937;0.6316943862800593;0.01205541341469938;0.18457563785948825;0.010876008528292336;0.12364425256018477;0.1089496606676613;0.24691389656947654;0.10610157404272959;0.08207184005613331;0.16462932453887982;0.2823852258129192;0.09596546426196279;0.11486430409730454;0.1700640770555398;0.1488690487637673;0.2737443355501923;0.07561773189783316;0.06181613188933992;0.1361771646407915;0.03449615738999267;0.011206572956796322;0.010783960403745758;0.18784570224583783;0.1180348735225796;0.05457064051130492;0.28119865820680234;0.19006149650466198;0.16806351799657995;0.09630223016153867;0.11852265011315008;0.4076946813846325;0.22300286266003683;0.15400606937037287;0.08720302081283697;0.28808117344739437;0.10267558603720273;0.34771572237712517;0.18910070772061147;0.4479830203777124;0.3843806260080113;0.3752031905697376;0.2927707841750609;0.014038365069626052;0.3987226946486701;0.13614037497451462;0.3112493769426874;0.21458751093949388;0.0;0.21150907895128812;0.24403382548297234;0.023206372737316003;0.3841814312322038;0.10975519238785375;0.03854861622189697;0.3031764974415888;0.0;0.050648310430153026;0.9653528067442037;0.9898913696585143;0.9875451090268825
119;1.0000000000000002e-06;0.30183860659599304;0.010673639364540577;1.0170539617538452;3.602540969848633;0.25175180496419514;0.4361308344112931;0.18808430810670626;0.18732893630598202;0.33786289013073345;0.5806192581554469;0.4674005448050288;0.5614736532417395;0.12405693404021154;0.11927160787715745;0.08867633222401027;0.44052748623184834;0.4803737190881623;0.22637626074758613;0.10221695031334825;0.16676221769302157;0.48115879892315805;0.31800484149744496;0.37241376392836895;0.2827023613266074;0.298296391379139;0.5413369680579548;0.45364731779630635;0.6561711194160937;0.6316943862800593;0.01205541341469938;0.18457563785948825;0.010876008528292336;0.12364425256018477;0.1089496606676613;0.24691389656947654;0.10610157404272959;0.08207184005613331;0.16462932453887982;0.2823852258129192;0.09596546426196279;0.11486430409730454;0.1700640770555398;0.1488690487637673;0.2737443355501923;0.07561773189783316;0.06181613188933992;0.1361771646407915;0.03449615738999267;0.011206572956796322;0.010783960403745758;0.18784570224583783;0.1180348735225796;0.05457064051130492;0.28119865820680234;0.19006149650466198;0.16806351799657995;0.09630223016153867;0.11852265011315008;0.4076946813846325;0.22300286266003683;0.15400606937037287;0.08720302081283697;0.28808117344739437;0.10267558603720273;0.34771572237712517;0.18910070772061147;0.4479830203777124;0.3843806260080113;0.3752031905697376;0.2927707841750609;0.014038365069626052;0.3987226946486701;0.13614037497451462;0.3112493769426874;0.21458751093949388;0.0;0.21150907895128812;0.24403382548297234;0.023206372737316003;0.3841814312322038;0.10975519238785375;0.03854861622189697;0.3031764974415888;0.0;0.050648310430153026;0.9653528067442037;0.9898913696585143;0.9875451090268825
120;1.0000000000000002e-06;0.2898325026035309;0.010068577714264393;0.9005839228630066;3.3803412914276123;0.25162927718229483;0.4366622752411602;0.1814117470684906;0.18441807795102377;0.33020291916089917;0.5843505487894799;0.4669255847037072;0.5712125254903028;0.13457555345930516;0.11359115089469164;0.0873497244163196;0.4330163445711802;0.4924034051446943;0.22939210819775488;0.10276789578461433;0.1653929518531791;0.4847639272847672;0.3102852547010159;0.3684195579852472;0.28695596107344523;0.30063041368606835;0.5471375703211667;0.46022277121949645;0.6517536789192417;0.6206313993227789;0.01149454377958;0.189229965659309;0.010895551195564705;0.12173493924153633;0.0989633662173599;0.24934748964091166;0.10359669078086312;0.08303233797335742;0.16498344762804237;0.2856312505937635;0.09721703111027036;0.13401324402851142;0.1825938570387942;0.15243566238961564;0.2777721644632075;0.07267308625691797;0.06483353473698203;0.1340232024801488;0.03642112599388112;0.011422074621209673;0.012468782058801586;0.18529996873495228;0.11410188007566127;0.05653606380136006;0.2791763369739807;0.19130514365336024;0.16838697274817607;0.09584001322190772;0.1128588254362404;0.4053246662497222;0.22267203104491026;0.15207189785669517;0.08412131808145407;0.28986012003922323;0.1098084348992977;0.34526290978922786;0.1925600828332699;0.43380617173567787;0.39061106077310703;0.37473181194711375;0.28981277536463446;0.01537472831483658;0.399132680871119;0.13659586795618506;0.3152614308806286;0.20546777277317196;0.0;0.21312472201400345;0.23035200510854387;0.022491415703385545;0.37986560402442754;0.10295806096469788;0.03911215617093405;0.29905308476927656;0.0;0.051375137513751376;0.9648253502983444;0.9898694765887592;0.9869653317897753
121;1.0000000000000002e-06;0.3268478214740753;0.012737122364342213;0.9638862609863281;3.7824628353118896;0.25162927718229483;0.4366622752411602;0.1814117470684906;0.18441807795102377;0.33020291916089917;0.5843505487894799;0.4669255847037072;0.5712125254903028;0.13457555345930516;0.11359115089469164;0.0873497244163196;0.4330163445711802;0.4924034051446943;0.22939210819775488;0.10276789578461433;0.1653929518531791;0.4847639272847672;0.3102852547010159;0.3684195579852472;0.28695596107344523;0.30063041368606835;0.5471375703211667;0.46022277121949645;0.6517536789192417;0.6206313993227789;0.01149454377958;0.189229965659309;0.010895551195564705;0.12173493924153633;0.0989633662173599;0.24934748964091166;0.10359669078086312;0.08303233797335742;0.16498344762804237;0.2856312505937635;0.09721703111027036;0.13401324402851142;0.1825938570387942;0.15243566238961564;0.2777721644632075;0.07267308625691797;0.06483353473698203;0.1340232024801488;0.03642112599388112;0.011422074621209673;0.012468782058801586;0.18529996873495228;0.11410188007566127;0.05653606380136006;0.2791763369739807;0.19130514365336024;0.16838697274817607;0.09584001322190772;0.1128588254362404;0.4053246662497222;0.22267203104491026;0.15207189785669517;0.08412131808145407;0.28986012003922323;0.1098084348992977;0.34526290978922786;0.1925600828332699;0.43380617173567787;0.39061106077310703;0.37473181194711375;0.28981277536463446;0.01537472831483658;0.399132680871119;0.13659586795618506;0.3152614308806286;0.20546777277317196;0.0;0.21312472201400345;0.23035200510854387;0.022491415703385545;0.37986560402442754;0.10295806096469788;0.03911215617093405;0.29905308476927656;0.0;0.051375137513751376;0.9648253502983444;0.9898694765887592;0.9869653317897753
122;1.0000000000000002e-06;0.2939167618751526;0.01459250133484602;0.9369623064994812;3.5217764377593994;0.25162927718229483;0.4366622752411602;0.1814117470684906;0.18441807795102377;0.33020291916089917;0.5843505487894799;0.4669255847037072;0.5712125254903028;0.13457555345930516;0.11359115089469164;0.0873497244163196;0.4330163445711802;0.4924034051446943;0.22939210819775488;0.10276789578461433;0.1653929518531791;0.4847639272847672;0.3102852547010159;0.3684195579852472;0.28695596107344523;0.30063041368606835;0.5471375703211667;0.46022277121949645;0.6517536789192417;0.6206313993227789;0.01149454377958;0.189229965659309;0.010895551195564705;0.12173493924153633;0.0989633662173599;0.24934748964091166;0.10359669078086312;0.08303233797335742;0.16498344762804237;0.2856312505937635;0.09721703111027036;0.13401324402851142;0.1825938570387942;0.15243566238961564;0.2777721644632075;0.07267308625691797;0.06483353473698203;0.1340232024801488;0.03642112599388112;0.011422074621209673;0.012468782058801586;0.18529996873495228;0.11410188007566127;0.05653606380136006;0.2791763369739807;0.19130514365336024;0.16838697274817607;0.09584001322190772;0.1128588254362404;0.4053246662497222;0.22267203104491026;0.15207189785669517;0.08412131808145407;0.28986012003922323;0.1098084348992977;0.34526290978922786;0.1925600828332699;0.43380617173567787;0.39061106077310703;0.37473181194711375;0.28981277536463446;0.01537472831483658;0.399132680871119;0.13659586795618506;0.3152614308806286;0.20546777277317196;0.0;0.21312472201400345;0.23035200510854387;0.022491415703385545;0.37986560402442754;0.10295806096469788;0.03911215617093405;0.29905308476927656;0.0;0.051375137513751376;0.9648253502983444;0.9898694765887592;0.9869653317897753
123;1.0000000000000002e-06;0.33601340651512146;0.011596523225307465;1.1307597160339355;4.004411220550537;0.25162927718229483;0.4366622752411602;0.1814117470684906;0.18441807795102377;0.33020291916089917;0.5843505487894799;0.4669255847037072;0.5712125254903028;0.13457555345930516;0.11359115089469164;0.0873497244163196;0.4330163445711802;0.4924034051446943;0.22939210819775488;0.10276789578461433;0.1653929518531791;0.4847639272847672;0.3102852547010159;0.3684195579852472;0.28695596107344523;0.30063041368606835;0.5471375703211667;0.46022277121949645;0.6517536789192417;0.6206313993227789;0.01149454377958;0.189229965659309;0.010895551195564705;0.12173493924153633;0.0989633662173599;0.24934748964091166;0.10359669078086312;0.08303233797335742;0.16498344762804237;0.2856312505937635;0.09721703111027036;0.13401324402851142;0.1825938570387942;0.15243566238961564;0.2777721644632075;0.07267308625691797;0.06483353473698203;0.1340232024801488;0.03642112599388112;0.011422074621209673;0.012468782058801586;0.18529996873495228;0.11410188007566127;0.05653606380136006;0.2791763369739807;0.19130514365336024;0.16838697274817607;0.09584001322190772;0.1128588254362404;0.4053246662497222;0.22267203104491026;0.15207189785669517;0.08412131808145407;0.28986012003922323;0.1098084348992977;0.34526290978922786;0.1925600828332699;0.43380617173567787;0.39061106077310703;0.37473181194711375;0.28981277536463446;0.01537472831483658;0.399132680871119;0.13659586795618506;0.3152614308806286;0.20546777277317196;0.0;0.21312472201400345;0.23035200510854387;0.022491415703385545;0.37986560402442754;0.10295806096469788;0.03911215617093405;0.29905308476927656;0.0;0.051375137513751376;0.9648253502983444;0.9898694765887592;0.9869653317897753
124;1.0000000000000002e-06;0.29400017857551575;0.014203189872205257;1.3514089584350586;3.93066143989563;0.25162927718229483;0.4366622752411602;0.1814117470684906;0.18441807795102377;0.33020291916089917;0.5843505487894799;0.4669255847037072;0.5712125254903028;0.13457555345930516;0.11359115089469164;0.0873497244163196;0.4330163445711802;0.4924034051446943;0.22939210819775488;0.10276789578461433;0.1653929518531791;0.4847639272847672;0.3102852547010159;0.3684195579852472;0.28695596107344523;0.30063041368606835;0.5471375703211667;0.46022277121949645;0.6517536789192417;0.6206313993227789;0.01149454377958;0.189229965659309;0.010895551195564705;0.12173493924153633;0.0989633662173599;0.24934748964091166;0.10359669078086312;0.08303233797335742;0.16498344762804237;0.2856312505937635;0.09721703111027036;0.13401324402851142;0.1825938570387942;0.15243566238961564;0.2777721644632075;0.07267308625691797;0.06483353473698203;0.1340232024801488;0.03642112599388112;0.011422074621209673;0.012468782058801586;0.18529996873495228;0.11410188007566127;0.05653606380136006;0.2791763369739807;0.19130514365336024;0.16838697274817607;0.09584001322190772;0.1128588254362404;0.4053246662497222;0.22267203104491026;0.15207189785669517;0.08412131808145407;0.28986012003922323;0.1098084348992977;0.34526290978922786;0.1925600828332699;0.43380617173567787;0.39061106077310703;0.37473181194711375;0.28981277536463446;0.01537472831483658;0.399132680871119;0.13659586795618506;0.3152614308806286;0.20546777277317196;0.0;0.21312472201400345;0.23035200510854387;0.022491415703385545;0.37986560402442754;0.10295806096469788;0.03911215617093405;0.29905308476927656;0.0;0.051375137513751376;0.9648253502983444;0.9898694765887592;0.9869653317897753
125;1.0000000000000002e-06;0.2843650281429291;0.017744489014148712;0.999496340751648;3.558328628540039;0.25162927718229483;0.4366622752411602;0.1814117470684906;0.18441807795102377;0.33020291916089917;0.5843505487894799;0.4669255847037072;0.5712125254903028;0.13457555345930516;0.11359115089469164;0.0873497244163196;0.4330163445711802;0.4924034051446943;0.22939210819775488;0.10276789578461433;0.1653929518531791;0.4847639272847672;0.3102852547010159;0.3684195579852472;0.28695596107344523;0.30063041368606835;0.5471375703211667;0.46022277121949645;0.6517536789192417;0.6206313993227789;0.01149454377958;0.189229965659309;0.010895551195564705;0.12173493924153633;0.0989633662173599;0.24934748964091166;0.10359669078086312;0.08303233797335742;0.16498344762804237;0.2856312505937635;0.09721703111027036;0.13401324402851142;0.1825938570387942;0.15243566238961564;0.2777721644632075;0.07267308625691797;0.06483353473698203;0.1340232024801488;0.03642112599388112;0.011422074621209673;0.012468782058801586;0.18529996873495228;0.11410188007566127;0.05653606380136006;0.2791763369739807;0.19130514365336024;0.16838697274817607;0.09584001322190772;0.1128588254362404;0.4053246662497222;0.22267203104491026;0.15207189785669517;0.08412131808145407;0.28986012003922323;0.1098084348992977;0.34526290978922786;0.1925600828332699;0.43380617173567787;0.39061106077310703;0.37473181194711375;0.28981277536463446;0.01537472831483658;0.399132680871119;0.13659586795618506;0.3152614308806286;0.20546777277317196;0.0;0.21312472201400345;0.23035200510854387;0.022491415703385545;0.37986560402442754;0.10295806096469788;0.03911215617093405;0.29905308476927656;0.0;0.051375137513751376;0.9648253502983444;0.9898694765887592;0.9869653317897753
126;1.0000000000000002e-06;0.29061031341552734;0.010258469730615616;1.0038985013961792;3.4929165840148926;0.25162927718229483;0.4366622752411602;0.1814117470684906;0.18441807795102377;0.33020291916089917;0.5843505487894799;0.4669255847037072;0.5712125254903028;0.13457555345930516;0.11359115089469164;0.0873497244163196;0.4330163445711802;0.4924034051446943;0.22939210819775488;0.10276789578461433;0.1653929518531791;0.4847639272847672;0.3102852547010159;0.3684195579852472;0.28695596107344523;0.30063041368606835;0.5471375703211667;0.46022277121949645;0.6517536789192417;0.6206313993227789;0.01149454377958;0.189229965659309;0.010895551195564705;0.12173493924153633;0.0989633662173599;0.24934748964091166;0.10359669078086312;0.08303233797335742;0.16498344762804237;0.2856312505937635;0.09721703111027036;0.13401324402851142;0.1825938570387942;0.15243566238961564;0.2777721644632075;0.07267308625691797;0.06483353473698203;0.1340232024801488;0.03642112599388112;0.011422074621209673;0.012468782058801586;0.18529996873495228;0.11410188007566127;0.05653606380136006;0.2791763369739807;0.19130514365336024;0.16838697274817607;0.09584001322190772;0.1128588254362404;0.4053246662497222;0.22267203104491026;0.15207189785669517;0.08412131808145407;0.28986012003922323;0.1098084348992977;0.34526290978922786;0.1925600828332699;0.43380617173567787;0.39061106077310703;0.37473181194711375;0.28981277536463446;0.01537472831483658;0.399132680871119;0.13659586795618506;0.3152614308806286;0.20546777277317196;0.0;0.21312472201400345;0.23035200510854387;0.022491415703385545;0.37986560402442754;0.10295806096469788;0.03911215617093405;0.29905308476927656;0.0;0.051375137513751376;0.9648253502983444;0.9898694765887592;0.9869653317897753
127;1.0000000000000002e-06;0.2920393645763397;0.008040482178330421;1.1410853862762451;3.606048107147217;0.25162927718229483;0.4366622752411602;0.1814117470684906;0.18441807795102377;0.33020291916089917;0.5843505487894799;0.4669255847037072;0.5712125254903028;0.13457555345930516;0.11359115089469164;0.0873497244163196;0.4330163445711802;0.4924034051446943;0.22939210819775488;0.10276789578461433;0.1653929518531791;0.4847639272847672;0.3102852547010159;0.3684195579852472;0.28695596107344523;0.30063041368606835;0.5471375703211667;0.46022277121949645;0.6517536789192417;0.6206313993227789;0.01149454377958;0.189229965659309;0.010895551195564705;0.12173493924153633;0.0989633662173599;0.24934748964091166;0.10359669078086312;0.08303233797335742;0.16498344762804237;0.2856312505937635;0.09721703111027036;0.13401324402851142;0.1825938570387942;0.15243566238961564;0.2777721644632075;0.07267308625691797;0.06483353473698203;0.1340232024801488;0.03642112599388112;0.011422074621209673;0.012468782058801586;0.18529996873495228;0.11410188007566127;0.05653606380136006;0.2791763369739807;0.19130514365336024;0.16838697274817607;0.09584001322190772;0.1128588254362404;0.4053246662497222;0.22267203104491026;0.15207189785669517;0.08412131808145407;0.28986012003922323;0.1098084348992977;0.34526290978922786;0.1925600828332699;0.43380617173567787;0.39061106077310703;0.37473181194711375;0.28981277536463446;0.01537472831483658;0.399132680871119;0.13659586795618506;0.3152614308806286;0.20546777277317196;0.0;0.21312472201400345;0.23035200510854387;0.022491415703385545;0.37986560402442754;0.10295806096469788;0.03911215617093405;0.29905308476927656;0.0;0.051375137513751376;0.9648253502983444;0.9898694765887592;0.9869653317897753
128;1.0000000000000002e-06;0.28549474477767944;0.013308711349964142;0.9183045029640198;3.4152016639709473;0.25162927718229483;0.4366622752411602;0.1814117470684906;0.18441807795102377;0.33020291916089917;0.5843505487894799;0.4669255847037072;0.5712125254903028;0.13457555345930516;0.11359115089469164;0.0873497244163196;0.4330163445711802;0.4924034051446943;0.22939210819775488;0.10276789578461433;0.1653929518531791;0.4847639272847672;0.3102852547010159;0.3684195579852472;0.28695596107344523;0.30063041368606835;0.5471375703211667;0.46022277121949645;0.6517536789192417;0.6206313993227789;0.01149454377958;0.189229965659309;0.010895551195564705;0.12173493924153633;0.0989633662173599;0.24934748964091166;0.10359669078086312;0.08303233797335742;0.16498344762804237;0.2856312505937635;0.09721703111027036;0.13401324402851142;0.1825938570387942;0.15243566238961564;0.2777721644632075;0.07267308625691797;0.06483353473698203;0.1340232024801488;0.03642112599388112;0.011422074621209673;0.012468782058801586;0.18529996873495228;0.11410188007566127;0.05653606380136006;0.2791763369739807;0.19130514365336024;0.16838697274817607;0.09584001322190772;0.1128588254362404;0.4053246662497222;0.22267203104491026;0.15207189785669517;0.08412131808145407;0.28986012003922323;0.1098084348992977;0.34526290978922786;0.1925600828332699;0.43380617173567787;0.39061106077310703;0.37473181194711375;0.28981277536463446;0.01537472831483658;0.399132680871119;0.13659586795618506;0.3152614308806286;0.20546777277317196;0.0;0.21312472201400345;0.23035200510854387;0.022491415703385545;0.37986560402442754;0.10295806096469788;0.03911215617093405;0.29905308476927656;0.0;0.051375137513751376;0.9648253502983444;0.9898694765887592;0.9869653317897753
